"","Assay","OlinkID","UniProt","Panel","term","df","sumsq","meansq","statistic","p.value","Adjusted_pval","Threshold","class","type"
"815","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,28.8837224797658,28.8837224797658,72.9097580603424,3.63274575598279e-12,6.98782074338945e-12,"Significant","male","Simulated"
"816","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.3111228211763,29.3111228211763,74.1762809286105,2.69535912789473e-12,5.39071825578946e-12,"Significant","male","Simulated"
"817","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.3860383395934,29.3860383395934,74.9100327288326,2.27027243300928e-12,4.54054486601855e-12,"Significant","male","Simulated"
"818","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.3933994852461,29.3933994852461,75.2162276974389,2.11393659932289e-12,4.22787319864579e-12,"Significant","male","Simulated"
"819","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.4771116596046,29.4771116596046,72.9253882309491,3.61932778182403e-12,5.8531963113355e-12,"Significant","male","Simulated"
"820","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.5086957187275,29.5086957187275,74.9233278454872,2.2632425511659e-12,4.52648510233181e-12,"Significant","male","Simulated"
"821","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.8599506922073,29.8599506922073,75.3783960696894,2.03567862905653e-12,4.07135725811306e-12,"Significant","male","Simulated"
"822","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,29.9549477548463,29.9549477548463,75.1650196779918,2.13928773415323e-12,4.27857546830646e-12,"Significant","male","Real"
"823","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,30.623261095556,30.623261095556,76.8646990719569,1.44364288711771e-12,2.88728577423542e-12,"Significant","male","Simulated"
"824","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,30.808293032909,30.808293032909,77.0305791778742,1.38964091326066e-12,2.77928182652132e-12,"Significant","male","Simulated"
"825","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,30.9485973566696,30.9485973566696,75.5739252957175,1.9452801617695e-12,3.89056032353899e-12,"Significant","male","Simulated"
"826","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,31.160700170194,31.160700170194,77.2553837104473,1.31976207527105e-12,2.6395241505421e-12,"Significant","male","Simulated"
"827","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,31.2249206441326,31.2249206441326,74.2109159776409,2.67355497891208e-12,5.34710995782417e-12,"Significant","male","Simulated"
"828","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,31.7320876116444,31.7320876116444,75.3035704759892,2.07140920869834e-12,4.14281841739668e-12,"Significant","male","Simulated"
"829","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,31.7651967903232,31.7651967903232,74.66716218764,2.40273272585381e-12,4.80546545170763e-12,"Significant","male","Simulated"
"830","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.0264610208997,36.0264610208997,87.0888624269116,3.93393931569754e-14,4.91742414462193e-14,"Significant","Low BMI","Simulated"
"831","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.0761730830922,36.0761730830922,85.1281407206998,6.22002956254926e-14,7.77503695318657e-14,"Significant","Low BMI","Simulated"
"832","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.3184314525704,36.3184314525704,84.4141099191981,7.35988084497883e-14,9.19985105622354e-14,"Significant","Low BMI","Simulated"
"833","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.5980711174155,36.5980711174155,83.2802216431464,9.62971777276914e-14,1.37567396753845e-13,"Significant","Low BMI","Simulated"
"834","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.9601049416198,36.9601049416198,86.0972903855936,4.95606605257346e-14,6.19508256571683e-14,"Significant","Low BMI","Simulated"
"835","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.9859727329853,36.9859727329853,84.8201654788114,6.68761745561054e-14,9.55373922230078e-14,"Significant","Low BMI","Simulated"
"836","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,36.9893634717085,36.9893634717085,85.7200170796996,5.4133900124149e-14,7.73341430344985e-14,"Significant","Low BMI","Simulated"
"837","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,37.1420840641787,37.1420840641787,85.7363764574359,5.39268726259389e-14,6.74085907824237e-14,"Significant","Low BMI","Simulated"
"838","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,37.3480595158487,37.3480595158487,83.2991282108023,9.58649706863958e-14,1.21600422032351e-13,"Significant","Low BMI","Simulated"
"839","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,37.5259057831287,37.5259057831287,86.2975376126633,4.72964680001108e-14,5.91205850001386e-14,"Significant","Low BMI","Simulated"
"840","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,38.2843358367943,38.2843358367943,88.147613555136,3.07903685652372e-14,3.84879607065465e-14,"Significant","Low BMI","Simulated"
"841","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,38.4924876694447,38.4924876694447,88.3558340572491,2.93474562094265e-14,3.66843202617831e-14,"Significant","Low BMI","Simulated"
"842","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,38.8678535329548,38.8678535329548,86.5393858851128,4.47029072389551e-14,5.58786340486939e-14,"Significant","Low BMI","Simulated"
"843","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,38.9008030064814,38.9008030064814,88.6386098391226,2.74983151986159e-14,3.43728939982698e-14,"Significant","Low BMI","Simulated"
"844","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,39.3963460282668,39.3963460282668,84.8625100013422,6.62124387805291e-14,8.27655484756614e-14,"Significant","Low BMI","Simulated"
"845","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,39.8889144373684,39.8889144373684,86.205104443979,4.83281023481223e-14,6.90401462116033e-14,"Significant","Low BMI","Simulated"
"846","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,40.0169012563979,40.0169012563979,85.4215161351928,5.80581935127198e-14,7.25727418908997e-14,"Significant","Low BMI","Simulated"
"847","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,45.6143810675083,45.6143810675083,102.795694862892,3.97225059274819e-16,4.41361176972021e-16,"Significant","49 below","Simulated"
"848","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,45.9560932563477,45.9560932563477,101.121679266424,5.78890200846402e-16,6.4321133427378e-16,"Significant","49 below","Simulated"
"849","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,46.3648660124971,46.3648660124971,100.499990619689,6.66385629358747e-16,7.40428477065275e-16,"Significant","49 below","Simulated"
"850","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,46.8803842165312,46.8803842165312,99.5007871274178,8.36412296703699e-16,9.29346996337443e-16,"Significant","49 below","Simulated"
"851","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,46.9420826715562,46.9420826715562,101.955478365607,4.79668061476846e-16,5.32964512752051e-16,"Significant","49 below","Simulated"
"852","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,47.0340387046519,47.0340387046519,101.63231514038,5.1587442510747e-16,5.73193805674967e-16,"Significant","49 below","Simulated"
"853","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,47.1591694028649,47.1591694028649,100.854274642403,6.14983790030995e-16,6.83315322256661e-16,"Significant","49 below","Simulated"
"854","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,47.2258523555334,47.2258523555334,101.646366390848,5.14243374017091e-16,5.71381526685656e-16,"Significant","49 below","Simulated"
"855","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,47.631047473325,47.631047473325,102.12624484574,4.61597840817195e-16,5.12886489796884e-16,"Significant","49 below","Simulated"
"856","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,47.8384023001488,47.8384023001488,99.5175629160972,8.33218396196395e-16,9.25798217995995e-16,"Significant","49 below","Simulated"
"857","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,47.8566252694641,47.8566252694641,101.901498498019,4.85529635109279e-16,5.39477372343644e-16,"Significant","49 below","Real"
"858","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,48.308923712124,48.308923712124,103.677068561564,3.26231746866395e-16,3.62479718740439e-16,"Significant","49 below","Simulated"
"859","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,48.5386554381236,48.5386554381236,103.848341678822,3.1401996846876e-16,3.489110760764e-16,"Significant","49 below","Simulated"
"860","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,49.0080885775932,49.0080885775932,104.079794771409,2.98257335906805e-16,3.3139703989645e-16,"Significant","49 below","Simulated"
"861","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,49.2971384237243,49.2971384237243,102.331767616805,4.40771266102229e-16,4.89745851224699e-16,"Significant","49 below","Simulated"
"862","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,50.2260797965622,50.2260797965622,100.891108470294,6.09878214075653e-16,6.77642460084059e-16,"Significant","49 below","Simulated"
"863","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,50.6449359412487,50.6449359412487,102.047486310756,4.6984365164083e-16,5.22048501823145e-16,"Significant","49 below","Simulated"
"864","LAMP3","OID05746","Q9UQV4","Olink COVID","Time",1,50.9303806959339,50.9303806959339,101.375332798724,5.46657776196418e-16,6.07397529107132e-16,"Significant","49 below","Simulated"
"865","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.1445386273344,3.1445386273344,46.2455531356544,0.000137765815530442,0.000361050900665838,"Significant","High BMI","Real"
"866","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.44561958528684,3.44561958528684,18.8477529419889,0.000677139586920847,0.00282117606928305,"Significant","50 above","Simulated"
"867","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.44865055766425,3.44865055766425,18.8562451332842,0.000675862415244724,0.00231344064845424,"Significant","50 above","Simulated"
"868","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.46999092837829,3.46999092837829,18.8667588246493,0.000674285046280324,0.00228489649957167,"Significant","50 above","Simulated"
"869","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.51815617318657,3.51815617318657,18.7944149550696,0.000685224825047478,0.00230116959739968,"Significant","50 above","Simulated"
"870","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.55475647942178,3.55475647942178,18.7618382928312,0.000690217376309487,0.00209214704223501,"Significant","50 above","Simulated"
"871","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.57690414357911,3.57690414357911,18.8917511368564,0.000670552358142813,0.00230053680040626,"Significant","50 above","Simulated"
"872","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.62543989626709,3.62543989626709,18.8903086808275,0.000670767148783234,0.00218629898511531,"Significant","50 above","Simulated"
"873","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.63513502464841,3.63513502464841,18.9044591783552,0.000668663454938519,0.00206352985842206,"Significant","50 above","Simulated"
"874","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.67997631959627,3.67997631959627,18.7352128483442,0.000694328852181693,0.00239458839911408,"Significant","50 above","Simulated"
"875","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.68532511468579,3.68532511468579,18.9148076747065,0.00066712977537348,0.00231885619407893,"Significant","50 above","Simulated"
"876","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.69364818301785,3.69364818301785,18.8411930287063,0.000678128050232455,0.00227293192109171,"Significant","50 above","Real"
"877","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.70888266439036,3.70888266439036,18.7644471925444,0.000689816015856914,0.0022239553076424,"Significant","50 above","Simulated"
"878","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.7142577553717,3.7142577553717,18.856880540988,0.00067576696503892,0.0022243976124823,"Significant","50 above","Simulated"
"879","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.72384415218649,3.72384415218649,18.7278761460959,0.000695466707544722,0.00236011040155915,"Significant","50 above","Simulated"
"880","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.7865171983028,3.7865171983028,18.6964884942025,0.000700358839581689,0.00222612040967517,"Significant","50 above","Simulated"
"881","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.81359170897569,3.81359170897569,18.8228195896018,0.000680905419129218,0.00214144842988929,"Significant","50 above","Simulated"
"882","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.89131207059811,3.89131207059811,18.7965910374759,0.000684892806170929,0.00227498452888703,"Significant","50 above","Simulated"
"883","SCARB2","OID06125","Q14108","Olink COVID","Time",1,3.89913381007906,3.89913381007906,18.7946864767641,0.000685183387165422,0.00225784998331474,"Significant","50 above","Simulated"
"884","SCARB2","OID06125","Q14108","Olink COVID","Time",1,4.22881406535253,4.22881406535253,16.1610784997676,0.00169920203382165,0.0033984040676433,"Significant","Low BMI","Real"
"885","SCARB2","OID06125","Q14108","Olink COVID","Time",1,6.88962526324358,6.88962526324358,44.1825050364461,1.10508815146317e-06,2.76272037865791e-06,"Significant","High BMI","Simulated"
"886","SCARB2","OID06125","Q14108","Olink COVID","Time",1,6.91175707089929,6.91175707089929,44.4387050366702,1.05820657005265e-06,2.64551642513163e-06,"Significant","High BMI","Simulated"
"887","SCARB2","OID06125","Q14108","Olink COVID","Time",1,6.94147753489483,6.94147753489483,42.7451785315151,1.41392645548385e-06,3.53481613870963e-06,"Significant","High BMI","Simulated"
"888","SCARB2","OID06125","Q14108","Olink COVID","Time",1,6.96257198283503,6.96257198283503,41.9782699015275,1.61636567744909e-06,4.04091419362273e-06,"Significant","High BMI","Simulated"
"889","SCARB2","OID06125","Q14108","Olink COVID","Time",1,6.97529112336503,6.97529112336503,44.76913045547,1.00092045594646e-06,2.50230113986615e-06,"Significant","High BMI","Simulated"
"890","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.16737647642837,7.16737647642837,41.3983321306154,1.79045424562863e-06,4.47613561407158e-06,"Significant","High BMI","Simulated"
"891","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.24192114328493,7.24192114328493,41.2449303647339,1.83985656015059e-06,4.59964140037648e-06,"Significant","High BMI","Simulated"
"892","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.24517359747062,7.24517359747062,45.6252043078379,8.67649916645422e-07,2.16912479161355e-06,"Significant","High BMI","Simulated"
"893","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.2685759052217,7.2685759052217,42.0372101447677,1.59973486302351e-06,3.99933715755877e-06,"Significant","High BMI","Simulated"
"894","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.31809290874407,7.31809290874407,40.6161306110614,2.05848916038407e-06,5.14622290096017e-06,"Significant","High BMI","Simulated"
"895","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.34008488547046,7.34008488547046,45.5726536500892,8.75246742368839e-07,2.1881168559221e-06,"Significant","High BMI","Simulated"
"896","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.39433550939769,7.39433550939769,46.1082092083344,8.01101746578274e-07,2.00275436644568e-06,"Significant","High BMI","Simulated"
"897","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.4454021807602,7.4454021807602,44.4582444163838,1.0547212526712e-06,2.63680313167799e-06,"Significant","High BMI","Simulated"
"898","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.52402191357233,7.52402191357233,46.5321243363394,7.47270823400438e-07,1.8681770585011e-06,"Significant","High BMI","Simulated"
"899","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.57613621310945,7.57613621310945,43.4775505048073,1.24620336876059e-06,3.11550842190146e-06,"Significant","High BMI","Simulated"
"900","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.68163186191276,7.68163186191276,42.7989971751075,1.40079746974166e-06,3.50199367435415e-06,"Significant","High BMI","Simulated"
"901","SCARB2","OID06125","Q14108","Olink COVID","Time",1,7.6936497889894,7.6936497889894,42.7518745856454,1.41228566886966e-06,3.53071417217414e-06,"Significant","High BMI","Simulated"
"902","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.4600816818389,10.4600816818389,66.7951677861487,2.46414801401604e-09,4.92829602803207e-09,"Significant","female","Simulated"
"903","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.4943902828513,10.4943902828513,66.994949613122,2.38471633128256e-09,4.76943266256512e-09,"Significant","female","Simulated"
"904","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.534721163571,10.534721163571,65.6458462477623,2.97923643380272e-09,5.95847286760544e-09,"Significant","female","Simulated"
"905","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.564476402984,10.564476402984,65.0123292356113,3.31108124189756e-09,5.51846873649593e-09,"Significant","female","Simulated"
"906","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.5917694273654,10.5917694273654,67.2503854014522,2.2870998580141e-09,4.57419971602821e-09,"Significant","female","Simulated"
"907","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.8734363255239,10.8734363255239,64.5236373159959,3.59384244631807e-09,5.98973741053012e-09,"Significant","female","Simulated"
"908","SCARB2","OID06125","Q14108","Olink COVID","Time",1,10.9860408880412,10.9860408880412,64.3929648779418,3.67372350747195e-09,6.12287251245325e-09,"Significant","female","Simulated"
"909","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.0039939717828,11.0039939717828,67.900670518899,2.05725961211271e-09,4.11451922422543e-09,"Significant","female","Simulated"
"910","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.0289666222779,11.0289666222779,65.0615287789232,3.28395350045244e-09,6.20475961388705e-09,"Significant","female","Simulated"
"911","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.0995594176016,11.0995594176016,63.8511025797454,4.02567285354026e-09,6.70945475590044e-09,"Significant","female","Simulated"
"912","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.1479969683095,11.1479969683095,67.8612253464525,2.07047711206118e-09,4.14095422412236e-09,"Significant","female","Simulated"
"913","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.1928217450582,11.1928217450582,66.6444877271549,2.52591572554314e-09,5.05183145108628e-09,"Significant","female","Real"
"914","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.2319072959044,11.2319072959044,68.2603596384215,1.94078950328413e-09,3.88157900656827e-09,"Significant","female","Simulated"
"915","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.3047023400752,11.3047023400752,67.0101241337568,2.37879529814489e-09,4.75759059628978e-09,"Significant","female","Simulated"
"916","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.4301040857823,11.4301040857823,68.5718332608944,1.84559010383313e-09,3.69118020766626e-09,"Significant","female","Simulated"
"917","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.500204767478,11.500204767478,66.237572481415,2.70108946190347e-09,5.40217892380695e-09,"Significant","female","Simulated"
"918","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.658187799535,11.658187799535,65.689767027878,2.95757991714555e-09,5.91515983429109e-09,"Significant","female","Simulated"
"919","SCARB2","OID06125","Q14108","Olink COVID","Time",1,11.6762756000947,11.6762756000947,65.6513146281862,2.97653091542127e-09,5.95306183084253e-09,"Significant","female","Simulated"
"920","SCARB2","OID06125","Q14108","Olink COVID","Time",1,16.8406396854465,16.8406396854465,111.039865735607,1.28719092445708e-15,1.28719092445708e-14,"Significant","male","Simulated"
"921","SCARB2","OID06125","Q14108","Olink COVID","Time",1,16.8881512865237,16.8881512865237,111.383458083313,1.20824807360498e-15,1.20824807360498e-14,"Significant","male","Simulated"
"922","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.0054495267528,17.0054495267528,109.069495094222,1.85495349426772e-15,1.85495349426772e-14,"Significant","male","Simulated"
"923","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.0348911462219,17.0348911462219,111.823245575562,1.11443127231535e-15,1.11443127231535e-14,"Significant","male","Simulated"
"924","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.0781983505236,17.0781983505236,107.987878093226,2.27103983264011e-15,2.27103983264011e-14,"Significant","male","Simulated"
"925","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.5973087855029,17.5973087855029,107.15563976801,2.65603842211879e-15,2.65603842211879e-14,"Significant","male","Simulated"
"926","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.6715100340937,17.6715100340937,112.945310215726,9.07599222186779e-16,9.07599222186779e-15,"Significant","male","Simulated"
"927","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.7848610406218,17.7848610406218,106.933413583075,2.7698174773725e-15,2.7698174773725e-14,"Significant","male","Simulated"
"928","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.8270730628903,17.8270730628903,108.071765941395,2.23556883400061e-15,2.23556883400061e-14,"Significant","male","Simulated"
"929","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.9043877122644,17.9043877122644,112.877146082894,9.18954632306914e-16,9.18954632306914e-15,"Significant","male","Simulated"
"930","SCARB2","OID06125","Q14108","Olink COVID","Time",1,17.9909310890436,17.9909310890436,106.013272020396,3.29712480850949e-15,3.29712480850949e-14,"Significant","male","Simulated"
"931","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.0226265499111,18.0226265499111,113.567491975764,8.10404978970294e-16,8.10404978970294e-15,"Significant","male","Simulated"
"932","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.0265594120006,18.0265594120006,110.78093665211,1.35018426436814e-15,1.35018426436814e-14,"Significant","male","Real"
"933","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.191518079405,18.191518079405,111.409569207922,1.20245682816726e-15,1.20245682816726e-14,"Significant","male","Simulated"
"934","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.3275198427869,18.3275198427869,114.107171476794,7.34808556456405e-16,7.34808556456405e-15,"Significant","male","Simulated"
"935","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.5388619681076,18.5388619681076,110.082613075625,1.53642370813898e-15,1.53642370813898e-14,"Significant","male","Simulated"
"936","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.8170921480058,18.8170921480058,109.14459826276,1.82915648876116e-15,1.82915648876116e-14,"Significant","male","Simulated"
"937","SCARB2","OID06125","Q14108","Olink COVID","Time",1,18.8479438638586,18.8479438638586,109.07884502699,1.85172156356565e-15,1.85172156356565e-14,"Significant","male","Simulated"
"938","SCARB2","OID06125","Q14108","Olink COVID","Time",1,20.3620783892212,20.3620783892212,132.122140989127,3.96504427188377e-18,2.61716950346438e-17,"Significant","Low BMI","Simulated"
"939","SCARB2","OID06125","Q14108","Olink COVID","Time",1,20.4213991799749,20.4213991799749,132.409774900081,3.76424231979361e-18,1.88212115989681e-17,"Significant","Low BMI","Simulated"
"940","SCARB2","OID06125","Q14108","Olink COVID","Time",1,20.5505124338112,20.5505124338112,130.452601689867,5.36893362251255e-18,2.68446681125627e-17,"Significant","Low BMI","Simulated"
"941","SCARB2","OID06125","Q14108","Olink COVID","Time",1,20.6012583558376,20.6012583558376,132.776404802202,3.52333867527996e-18,1.95710452023861e-17,"Significant","Low BMI","Simulated"
"942","SCARB2","OID06125","Q14108","Olink COVID","Time",1,20.6324368857628,20.6324368857628,129.521772641192,6.36436296374801e-18,3.182181481874e-17,"Significant","Low BMI","Simulated"
"943","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.2548232945809,21.2548232945809,128.798725669571,7.26723593489124e-18,3.63361796744562e-17,"Significant","Low BMI","Simulated"
"944","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.3775580111784,21.3775580111784,133.703961135707,2.98205322555042e-18,2.09424984658177e-17,"Significant","Low BMI","Simulated"
"945","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.4800714069627,21.4800714069627,128.60465821852,7.53127391685641e-18,3.76563695842821e-17,"Significant","Low BMI","Simulated"
"946","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.537649510281,21.537649510281,129.594325760329,6.28036877692009e-18,3.14018438846005e-17,"Significant","Low BMI","Simulated"
"947","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.658880637771,21.658880637771,133.647937151313,3.01218322152967e-18,1.50609161076484e-17,"Significant","Low BMI","Simulated"
"948","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.7235625599648,21.7235625599648,127.796662330223,8.74099371166768e-18,4.37049685583384e-17,"Significant","Low BMI","Simulated"
"949","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.8059291942614,21.8059291942614,134.213379813188,2.72188970140729e-18,1.36094485070364e-17,"Significant","Low BMI","Simulated"
"950","SCARB2","OID06125","Q14108","Olink COVID","Time",1,21.9976027495283,21.9976027495283,132.431590620667,3.74944513961352e-18,1.87472256980676e-17,"Significant","Low BMI","Simulated"
"951","SCARB2","OID06125","Q14108","Olink COVID","Time",1,22.1780180333554,22.1780180333554,134.652384726653,2.516425606647e-18,1.2582128033235e-17,"Significant","Low BMI","Simulated"
"952","SCARB2","OID06125","Q14108","Olink COVID","Time",1,22.4096688591596,22.4096688591596,131.315287282577,4.58914478747373e-18,2.29457239373686e-17,"Significant","Low BMI","Simulated"
"953","SCARB2","OID06125","Q14108","Olink COVID","Time",1,22.7402792316914,22.7402792316914,130.516859639225,5.30641650439632e-18,2.65320825219816e-17,"Significant","Low BMI","Simulated"
"954","SCARB2","OID06125","Q14108","Olink COVID","Time",1,22.7771618089189,22.7771618089189,130.460604116988,5.36110692853803e-18,2.68055346426902e-17,"Significant","Low BMI","Simulated"
"955","SCARB2","OID06125","Q14108","Olink COVID","Time",1,23.8639460174096,23.8639460174096,171.019452408987,9.19126729245374e-22,9.19126729245374e-21,"Significant","49 below","Simulated"
"956","SCARB2","OID06125","Q14108","Olink COVID","Time",1,23.9435715704413,23.9435715704413,171.660551740211,8.28059511470839e-22,8.28059511470839e-21,"Significant","49 below","Simulated"
"957","SCARB2","OID06125","Q14108","Olink COVID","Time",1,24.026419560576,24.026419560576,167.358366375414,1.67642971690028e-21,1.67642971690028e-20,"Significant","49 below","Simulated"
"958","SCARB2","OID06125","Q14108","Olink COVID","Time",1,24.089961983632,24.089961983632,165.359496180346,2.33628944300648e-21,2.33628944300648e-20,"Significant","49 below","Simulated"
"959","SCARB2","OID06125","Q14108","Olink COVID","Time",1,24.1674940620202,24.1674940620202,172.4823257481,7.24679395277801e-22,7.24679395277801e-21,"Significant","49 below","Simulated"
"960","SCARB2","OID06125","Q14108","Olink COVID","Time",1,24.7910441456718,24.7910441456718,163.826576735526,3.01901840322275e-21,3.01901840322275e-20,"Significant","49 below","Simulated"
"961","SCARB2","OID06125","Q14108","Olink COVID","Time",1,25.0468504651462,25.0468504651462,163.417990707202,3.23340738474303e-21,3.23340738474303e-20,"Significant","49 below","Simulated"
"962","SCARB2","OID06125","Q14108","Olink COVID","Time",1,25.1126985078273,25.1126985078273,174.585114179565,5.16182456828592e-22,5.16182456828592e-21,"Significant","49 below","Simulated"
"963","SCARB2","OID06125","Q14108","Olink COVID","Time",1,25.1494800251674,25.1494800251674,165.514255020799,2.27680004336484e-21,2.27680004336484e-20,"Significant","49 below","Simulated"
"964","SCARB2","OID06125","Q14108","Olink COVID","Time",1,25.3017676174791,25.3017676174791,161.72947922607,4.29855046281718e-21,4.29855046281718e-20,"Significant","49 below","Simulated"
"965","SCARB2","OID06125","Q14108","Olink COVID","Time",1,25.4410498834975,25.4410498834975,174.457117759622,5.26910819815226e-22,5.26910819815226e-21,"Significant","49 below","Simulated"
"966","SCARB2","OID06125","Q14108","Olink COVID","Time",1,25.5345531783427,25.5345531783427,170.536856904695,9.94402919660006e-22,9.94402919660006e-21,"Significant","49 below","Real"
